Time - Voltage	Amplitude - Voltage
45:20.3	-3.413
45:20.3	-3.271
45:20.3	-3.245
45:20.3	-3.435
45:20.3	-3.411
45:20.3	-3.269
45:20.3	-3.367
45:20.3	-3.408
45:20.3	-3.44
45:20.3	-3.386
45:20.4	-3.389
45:20.4	-3.435
45:20.4	-3.389
45:20.4	-3.437
45:20.4	-3.437
45:20.4	-3.42
45:20.4	-3.252
45:20.4	-3.257
45:20.4	-3.435
45:20.4	-3.423
45:20.4	-3.252
45:20.5	-3.401
45:20.5	-3.428
45:20.5	-3.418
45:20.5	-3.337
45:20.5	-3.423
45:20.5	-3.367
45:20.5	-3.347
45:20.5	-3.357
45:20.5	-3.435
45:20.5	-3.42
45:20.5	-3.196
45:20.6	-3.44
45:20.6	-3.437
45:20.6	-3.34
45:20.6	-3.079
45:20.6	-3.445
45:20.6	-3.433
45:20.6	-3.357
45:20.6	-3.342
45:20.6	-3.389
45:20.6	-3.394
45:20.6	-3.279
45:20.7	-3.401
45:20.7	-3.433
45:20.7	-3.242
45:20.7	-3.35
45:20.7	-3.413
45:20.7	-3.43
45:20.7	-3.43
45:20.7	-3.232
